Count,Date,Hour,Temperature,Humidity,Wind,Visibility,Dew,Solar,Rainfall,Snowfall,Seasons,Holiday,Functioning,ID
152,15/10/2018,4,11,82,0.1,951,8,0,0,0,Autumn,No Holiday,Yes,450883
209,15/10/2018,5,11.1,79,0.3,1140,7.5,0,0,0,Autumn,No Holiday,Yes,798770
504,15/10/2018,6,11.2,81,0.2,1071,8,0,0,0,Autumn,No Holiday,Yes,955194
1271,15/10/2018,7,11.5,81,0.8,960,8.3,0,0,0,Autumn,No Holiday,Yes,413267
2070,15/10/2018,8,12,77,0.4,891,8,0.12,0,0,Autumn,No Holiday,Yes,927401
1119,15/10/2018,9,12.8,74,0.5,831,8.2,0.31,0,0,Autumn,No Holiday,Yes,272781
837,15/10/2018,10,14.1,66,0.6,827,7.8,0.58,0,0,Autumn,No Holiday,Yes,105591
910,15/10/2018,11,16.7,65,1.5,675,10,1.42,0,0,Autumn,No Holiday,Yes,585874
1052,15/10/2018,12,19,60,1.8,513,11,2.11,0,0,Autumn,No Holiday,Yes,391866
1058,15/10/2018,13,19.7,52,2.1,512,9.5,1.83,0,0,Autumn,No Holiday,Yes,756516
1121,15/10/2018,14,20,48,2.1,586,8.6,1.72,0,0,Autumn,No Holiday,Yes,766135
1183,15/10/2018,15,20.4,43,1.7,690,7.3,1.43,0,0,Autumn,No Holiday,Yes,561041
1413,15/10/2018,16,20.3,44,2.2,793,7.6,1.09,0,0,Autumn,No Holiday,Yes,278934
1773,15/10/2018,17,19.3,49,2.8,966,8.3,0.55,0,0,Autumn,No Holiday,Yes,116096
2635,15/10/2018,18,18,66,2.3,554,11.5,0.1,0,0,Autumn,No Holiday,Yes,554881
1911,15/10/2018,19,16.9,74,1.8,366,12.2,0,0,0,Autumn,No Holiday,Yes,527258
1659,15/10/2018,20,15.9,81,2.8,250,12.6,0,0,0,Autumn,No Holiday,Yes,581294
1556,15/10/2018,21,15.5,86,1.3,178,13.1,0,0,0,Autumn,No Holiday,Yes,378806
1377,15/10/2018,22,14.8,83,1.5,227,11.9,0,0,0,Autumn,No Holiday,Yes,870339
914,15/10/2018,23,14.1,74,1.5,486,9.5,0,0,0,Autumn,No Holiday,Yes,591289
726,16/10/2018,0,13.3,64,1.7,860,6.6,0,0,0,Autumn,No Holiday,Yes,491514
568,16/10/2018,1,12.4,65,1.1,1099,5.9,0,0,0,Autumn,No Holiday,Yes,591181
427,16/10/2018,2,11.7,70,1,1012,6.4,0,0,0,Autumn,No Holiday,Yes,348871
253,16/10/2018,3,11.5,61,1.4,1399,4.2,0,0,0,Autumn,No Holiday,Yes,439164
145,16/10/2018,4,11,69,0.6,1510,5.5,0,0,0,Autumn,No Holiday,Yes,796189
202,16/10/2018,5,10.2,70,1.5,1519,4.9,0,0,0,Autumn,No Holiday,Yes,724241
491,16/10/2018,6,10.1,71,0.2,1474,5,0,0,0,Autumn,No Holiday,Yes,393771
1216,16/10/2018,7,10.2,68,0.4,1493,4.5,0,0,0,Autumn,No Holiday,Yes,278628
2134,16/10/2018,8,10.4,63,0.6,1367,3.6,0.19,0,0,Autumn,No Holiday,Yes,662472
1177,16/10/2018,9,11.8,55,0.7,1182,3,0.55,0,0,Autumn,No Holiday,Yes,852905
854,16/10/2018,10,14.4,45,0.6,1206,2.6,1.28,0,0,Autumn,No Holiday,Yes,708461
914,16/10/2018,11,16.5,39,0.7,1351,2.4,1.68,0,0,Autumn,No Holiday,Yes,987543
1063,16/10/2018,12,18.8,35,1.2,1057,2.9,2.06,0,0,Autumn,No Holiday,Yes,248527
1108,16/10/2018,13,19.4,31,2,1862,1.8,2.02,0,0,Autumn,No Holiday,Yes,916795
1113,16/10/2018,14,19.9,29,1.9,1833,1.3,2.09,0,0,Autumn,No Holiday,Yes,945697
1203,16/10/2018,15,19.9,31,2,1613,2.2,1.57,0,0,Autumn,No Holiday,Yes,623744
1407,16/10/2018,16,19.5,32,2.1,1436,2.3,1.1,0,0,Autumn,No Holiday,Yes,142694
1811,16/10/2018,17,18.4,38,1.8,1565,3.8,0.5,0,0,Autumn,No Holiday,Yes,819961
2716,16/10/2018,18,16.9,47,1.4,1637,5.5,0.11,0,0,Autumn,No Holiday,Yes,790321
1867,16/10/2018,19,15.5,63,1.7,1774,8.4,0,0,0,Autumn,No Holiday,Yes,277670
1568,16/10/2018,20,14.8,68,2,1502,8.9,0,0,0,Autumn,No Holiday,Yes,780122
1618,16/10/2018,21,14.3,72,1,1374,9.3,0,0,0,Autumn,No Holiday,Yes,401853
1425,16/10/2018,22,13.6,71,0.6,1457,8.4,0,0,0,Autumn,No Holiday,Yes,842511
950,16/10/2018,23,12.9,78,0.6,1201,9.1,0,0,0,Autumn,No Holiday,Yes,233178
739,17/10/2018,0,12.3,75,1.2,1332,7.9,0,0,0,Autumn,No Holiday,Yes,696050
600,17/10/2018,1,11.5,74,1.2,1305,7,0,0,0,Autumn,No Holiday,Yes,353623
381,17/10/2018,2,10.8,77,0.3,1268,6.9,0,0,0,Autumn,No Holiday,Yes,935772
239,17/10/2018,3,10.2,80,0.3,1191,6.8,0,0,0,Autumn,No Holiday,Yes,358151
157,17/10/2018,4,9.7,76,0,1308,5.6,0,0,0,Autumn,No Holiday,Yes,249103
210,17/10/2018,5,9.2,77,0,1278,5.3,0,0,0,Autumn,No Holiday,Yes,456109
503,17/10/2018,6,8.8,77,0.2,1077,4.9,0,0,0,Autumn,No Holiday,Yes,387806
1213,17/10/2018,7,8.6,77,0.7,965,4.7,0,0,0,Autumn,No Holiday,Yes,589660
2202,17/10/2018,8,9.2,68,0.2,952,3.5,0.28,0,0,Autumn,No Holiday,Yes,908272
1200,17/10/2018,9,11.2,63,1.1,656,4.4,0.88,0,0,Autumn,No Holiday,Yes,736074
842,17/10/2018,10,14,58,1.6,841,5.8,1.53,0,0,Autumn,No Holiday,Yes,531034
961,17/10/2018,11,15.5,25,2.5,1727,-4.4,2.1,0,0,Autumn,No Holiday,Yes,310056
1088,17/10/2018,12,16.2,29,2.5,1935,-1.8,2.45,0,0,Autumn,No Holiday,Yes,753478
1115,17/10/2018,13,17.7,25,2.1,1917,-2.6,2.48,0,0,Autumn,No Holiday,Yes,164099
1083,17/10/2018,14,18.3,24,1.7,1983,-2.6,2.4,0,0,Autumn,No Holiday,Yes,319967
1175,17/10/2018,15,18.3,21,2.7,2000,-4.4,2.02,0,0,Autumn,No Holiday,Yes,956256
1409,17/10/2018,16,18,26,2.1,2000,-1.8,1.45,0,0,Autumn,No Holiday,Yes,386305
1896,17/10/2018,17,16.9,34,2.5,2000,0.9,0.74,0,0,Autumn,No Holiday,Yes,992521
2445,17/10/2018,18,14.6,39,2.3,2000,0.7,0.11,0,0,Autumn,No Holiday,Yes,604205
1819,17/10/2018,19,13.2,42,1.3,2000,0.5,0,0,0,Autumn,No Holiday,Yes,559117
1558,17/10/2018,20,12.2,47,1.1,2000,1.2,0,0,0,Autumn,No Holiday,Yes,997298
1493,17/10/2018,21,10.8,53,0.9,2000,1.5,0,0,0,Autumn,No Holiday,Yes,504971
1278,17/10/2018,22,9.9,50,0.1,2000,0,0,0,0,Autumn,No Holiday,Yes,662536
896,17/10/2018,23,9.7,56,0.7,2000,1.3,0,0,0,Autumn,No Holiday,Yes,407638
694,18/10/2018,0,9.2,64,0.7,2000,2.7,0,0,0,Autumn,No Holiday,Yes,974388
579,18/10/2018,1,9,66,0.7,2000,2.9,0,0,0,Autumn,No Holiday,Yes,938338
385,18/10/2018,2,8.7,71,0.8,2000,3.7,0,0,0,Autumn,No Holiday,Yes,101577
244,18/10/2018,3,8.6,74,0.6,1985,4.2,0,0,0,Autumn,No Holiday,Yes,429026
165,18/10/2018,4,8.1,78,0.6,2000,4.4,0,0,0,Autumn,No Holiday,Yes,527849
185,18/10/2018,5,7.8,81,1.1,2000,4.7,0,0,0,Autumn,No Holiday,Yes,718239
458,18/10/2018,6,7.6,82,0.3,1933,4.7,0,0,0,Autumn,No Holiday,Yes,434836
1191,18/10/2018,7,7.7,81,0.4,1992,4.6,0,0,0,Autumn,No Holiday,Yes,868355
2154,18/10/2018,8,8.5,77,0.5,1995,4.6,0.21,0,0,Autumn,No Holiday,Yes,363857
1165,18/10/2018,9,10.9,60,0.9,1997,3.4,0.93,0,0,Autumn,No Holiday,Yes,974793
864,18/10/2018,10,13.7,57,1.2,2000,5.3,1.33,0,0,Autumn,No Holiday,Yes,224628
917,18/10/2018,11,15,52,1.4,2000,5.2,1.5,0,0,Autumn,No Holiday,Yes,563259
1132,18/10/2018,12,16.8,50,1.6,2000,6.3,1.94,0,0,Autumn,No Holiday,Yes,473644
1152,18/10/2018,13,18.1,43,2.2,2000,5.3,2.3,0,0,Autumn,No Holiday,Yes,659183
1122,18/10/2018,14,18.7,39,1.3,2000,4.4,1.66,0,0,Autumn,No Holiday,Yes,394835
1203,18/10/2018,15,19,38,1.9,2000,4.3,1.72,0,0,Autumn,No Holiday,Yes,359816
1473,18/10/2018,16,18.5,40,1.8,2000,4.6,1.28,0,0,Autumn,No Holiday,Yes,428779
1804,18/10/2018,17,16.9,44,1.6,2000,4.5,0.44,0,0,Autumn,No Holiday,Yes,942892
2499,18/10/2018,18,15.7,45,2.5,2000,3.7,0.06,0,0,Autumn,No Holiday,Yes,743949
1878,18/10/2018,19,14.9,49,2.1,2000,4.2,0,0,0,Autumn,No Holiday,Yes,248480
1528,18/10/2018,20,13.8,56,1.9,2000,5.1,0,0,0,Autumn,No Holiday,Yes,634946
1466,18/10/2018,21,12.6,60,0.5,2000,5,0,0,0,Autumn,No Holiday,Yes,953608
1302,18/10/2018,22,11.6,61,0.2,2000,4.3,0,0,0,Autumn,No Holiday,Yes,918743
944,18/10/2018,23,10.9,64,0.2,2000,4.3,0,0,0,Autumn,No Holiday,Yes,456785
783,19/10/2018,0,10.3,67,1.5,2000,4.4,0,0,0,Autumn,No Holiday,Yes,711715
653,19/10/2018,1,9.8,68,1.7,2000,4.1,0,0,0,Autumn,No Holiday,Yes,189982
433,19/10/2018,2,9.2,72,1.5,2000,4.4,0,0,0,Autumn,No Holiday,Yes,504697
262,19/10/2018,3,8.5,74,1.3,2000,4.1,0,0,0,Autumn,No Holiday,Yes,735390
184,19/10/2018,4,8.1,76,0.3,2000,4.1,0,0,0,Autumn,No Holiday,Yes,241771
162,19/10/2018,5,7.7,73,0,2000,3.1,0,0,0,Autumn,No Holiday,Yes,205219
491,19/10/2018,6,7.2,77,0.5,2000,3.4,0,0,0,Autumn,No Holiday,Yes,565885
1188,19/10/2018,7,7.3,72,0.4,2000,2.5,0,0,0,Autumn,No Holiday,Yes,290955
2113,19/10/2018,8,7.9,63,0.6,2000,1.2,0.3,0,0,Autumn,No Holiday,Yes,894365
1191,19/10/2018,9,11.1,53,1,2000,1.8,1.05,0,0,Autumn,No Holiday,Yes,930922
850,19/10/2018,10,13.8,44,1.5,1953,1.7,1.66,0,0,Autumn,No Holiday,Yes,491095
981,19/10/2018,11,16.4,35,1.1,2000,0.8,2.13,0,0,Autumn,No Holiday,Yes,623396
1161,19/10/2018,12,17.4,33,1.1,2000,0.9,2.39,0,0,Autumn,No Holiday,Yes,554026
1190,19/10/2018,13,18.9,33,1.8,2000,2.2,2.43,0,0,Autumn,No Holiday,Yes,157071
1221,19/10/2018,14,19.8,32,2.3,1978,2.6,2.25,0,0,Autumn,No Holiday,Yes,617829
1390,19/10/2018,15,19.7,30,3,1971,1.6,1.89,0,0,Autumn,No Holiday,Yes,335764
1527,19/10/2018,16,19.3,29,2.8,2000,0.7,1.34,0,0,Autumn,No Holiday,Yes,278686
1939,19/10/2018,17,18.5,35,2.2,2000,2.7,0.68,0,0,Autumn,No Holiday,Yes,612661
2631,19/10/2018,18,16.6,40,2.4,2000,2.9,0.11,0,0,Autumn,No Holiday,Yes,295746
1769,19/10/2018,19,15.3,53,2.4,2000,5.7,0,0,0,Autumn,No Holiday,Yes,651943
1512,19/10/2018,20,14.2,56,1.8,2000,5.5,0,0,0,Autumn,No Holiday,Yes,525951
1457,19/10/2018,21,13.3,56,1.1,2000,4.6,0,0,0,Autumn,No Holiday,Yes,352834
1331,19/10/2018,22,12.3,65,1.7,2000,5.8,0,0,0,Autumn,No Holiday,Yes,606871
1018,19/10/2018,23,11.7,70,1.7,2000,6.4,0,0,0,Autumn,No Holiday,Yes,426466
891,20/10/2018,0,11.3,71,1.2,1997,6.2,0,0,0,Autumn,No Holiday,Yes,672964
774,20/10/2018,1,10.9,72,0,1966,6,0,0,0,Autumn,No Holiday,Yes,386310
522,20/10/2018,2,10.1,78,0.1,1887,6.4,0,0,0,Autumn,No Holiday,Yes,280664
386,20/10/2018,3,9.5,77,0.4,1611,5.6,0,0,0,Autumn,No Holiday,Yes,417619
246,20/10/2018,4,8.9,75,0.4,1877,4.7,0,0,0,Autumn,No Holiday,Yes,540428
154,20/10/2018,5,8.1,76,0.6,1309,4.1,0,0,0,Autumn,No Holiday,Yes,979362
219,20/10/2018,6,7.5,79,0.6,1025,4,0,0,0,Autumn,No Holiday,Yes,628795
427,20/10/2018,7,7,82,0.5,867,4.1,0,0,0,Autumn,No Holiday,Yes,606752
784,20/10/2018,8,7.8,70,1.4,1034,2.6,0.29,0,0,Autumn,No Holiday,Yes,898843
921,20/10/2018,9,10.4,60,1.3,1326,2.9,0.99,0,0,Autumn,No Holiday,Yes,580524
997,20/10/2018,10,13,49,0.5,1685,2.5,1.61,0,0,Autumn,No Holiday,Yes,559122
1175,20/10/2018,11,16.2,39,1.6,1580,2.2,2.05,0,0,Autumn,No Holiday,Yes,947403
1407,20/10/2018,12,17.7,33,2.2,1556,1.2,2.37,0,0,Autumn,No Holiday,Yes,273207
1585,20/10/2018,13,19.4,26,1.1,1942,-0.6,2.45,0,0,Autumn,No Holiday,Yes,978783
1649,20/10/2018,14,20,22,1.6,1950,-2.3,2.29,0,0,Autumn,No Holiday,Yes,289067
1760,20/10/2018,15,21.3,24,1.5,1832,-0.1,1.91,0,0,Autumn,No Holiday,Yes,525447
1813,20/10/2018,16,20.9,20,2,1976,-2.9,1.35,0,0,Autumn,No Holiday,Yes,764038
1949,20/10/2018,17,19.2,23,1.5,2000,-2.4,0.62,0,0,Autumn,No Holiday,Yes,834328
1707,20/10/2018,18,16.6,41,2.4,1811,3.2,0.04,0,0,Autumn,No Holiday,Yes,884930
1407,20/10/2018,19,14.6,48,1.9,1998,3.6,0,0,0,Autumn,No Holiday,Yes,814367
1270,20/10/2018,20,13.7,51,1,1954,3.7,0,0,0,Autumn,No Holiday,Yes,502326
1249,20/10/2018,21,13.3,55,2,1554,4.4,0,0,0,Autumn,No Holiday,Yes,280384
1141,20/10/2018,22,12.7,58,0,1480,4.6,0,0,0,Autumn,No Holiday,Yes,995033
922,20/10/2018,23,11.7,58,0,1567,3.6,0,0,0,Autumn,No Holiday,Yes,625000
848,21/10/2018,0,11.2,62,0,1613,4.1,0,0,0,Autumn,No Holiday,Yes,300324
622,21/10/2018,1,10.6,60,0.5,1642,3.1,0,0,0,Autumn,No Holiday,Yes,850692
428,21/10/2018,2,9.8,63,0.6,1591,3,0,0,0,Autumn,No Holiday,Yes,825512
342,21/10/2018,3,9.2,68,0.4,1538,3.5,0,0,0,Autumn,No Holiday,Yes,339012
206,21/10/2018,4,8.8,71,0.9,1516,3.8,0,0,0,Autumn,No Holiday,Yes,936935
146,21/10/2018,5,8.2,73,1.3,1305,3.6,0,0,0,Autumn,No Holiday,Yes,833679
172,21/10/2018,6,7.6,75,0.6,1181,3.4,0,0,0,Autumn,No Holiday,Yes,659019
315,21/10/2018,7,7.2,76,0.5,1113,3.2,0,0,0,Autumn,No Holiday,Yes,535043
534,21/10/2018,8,7.9,67,1.1,1210,2.1,0.28,0,0,Autumn,No Holiday,Yes,888193
679,21/10/2018,9,10.5,56,1.2,1741,2,0.98,0,0,Autumn,No Holiday,Yes,325691
936,21/10/2018,10,13.4,46,0.8,1718,1.9,1.61,0,0,Autumn,No Holiday,Yes,554589
1055,21/10/2018,11,16.8,38,1.5,1326,2.3,2.07,0,0,Autumn,No Holiday,Yes,497358
1417,21/10/2018,12,18.4,28,1.9,1690,-0.4,2.33,0,0,Autumn,No Holiday,Yes,871656
1519,21/10/2018,13,19.3,24,1.5,1745,-1.8,2.4,0,0,Autumn,No Holiday,Yes,501831
1642,21/10/2018,14,20.1,23,2.3,1896,-1.7,2.23,0,0,Autumn,No Holiday,Yes,528338
1891,21/10/2018,15,20.9,23,1.5,1892,-1,1.87,0,0,Autumn,No Holiday,Yes,506069
1976,21/10/2018,16,20.2,24,2.5,1881,-1,1.31,0,0,Autumn,No Holiday,Yes,838400
1883,21/10/2018,17,18.8,24,2.1,2000,-2.2,0.63,0,0,Autumn,No Holiday,Yes,208919
1618,21/10/2018,18,16.2,41,1.4,1907,2.9,0.06,0,0,Autumn,No Holiday,Yes,428823
1464,21/10/2018,19,14.9,46,1.4,1455,3.3,0,0,0,Autumn,No Holiday,Yes,782584
1306,21/10/2018,20,13.8,52,1.6,1341,4,0,0,0,Autumn,No Holiday,Yes,484933
1158,21/10/2018,21,13,49,1,1702,2.5,0,0,0,Autumn,No Holiday,Yes,597188
1025,21/10/2018,22,12.2,57,0,1544,3.9,0,0,0,Autumn,No Holiday,Yes,376508
724,21/10/2018,23,11.8,56,0,1655,3.2,0,0,0,Autumn,No Holiday,Yes,114831
726,23/10/2018,0,11.6,61,0.7,673,4.3,0,0,0,Autumn,No Holiday,Yes,514666
547,23/10/2018,1,11.1,62,0.2,666,4,0,0,0,Autumn,No Holiday,Yes,703310
356,23/10/2018,2,10.6,68,0.9,603,4.9,0,0,0,Autumn,No Holiday,Yes,902591
243,23/10/2018,3,10.1,70,1.1,606,4.8,0,0,0,Autumn,No Holiday,Yes,857504
170,23/10/2018,4,10,73,0.9,622,5.3,0,0,0,Autumn,No Holiday,Yes,561035
193,23/10/2018,5,10,73,0.5,593,5.3,0,0,0,Autumn,No Holiday,Yes,704327
456,23/10/2018,6,9.9,75,1,560,5.6,0,0,0,Autumn,No Holiday,Yes,510610
839,23/10/2018,7,10.4,71,0.6,557,5.3,0,0,0,Autumn,No Holiday,Yes,899642
1423,23/10/2018,8,11,78,0.8,412,7.3,0.03,0,0,Autumn,No Holiday,Yes,301809
1026,23/10/2018,9,11.7,77,0.8,394,7.7,0.25,0,0,Autumn,No Holiday,Yes,359426
735,23/10/2018,10,13.8,65,1.1,475,7.3,1.06,0,0,Autumn,No Holiday,Yes,326692
81,23/10/2018,11,13,70,5,989,7.6,0.5,0,0,Autumn,No Holiday,Yes,475905
363,23/10/2018,12,11.5,90,1.2,973,9.9,0.06,5,0,Autumn,No Holiday,Yes,296963
652,23/10/2018,13,13.5,82,0.8,962,10.4,1.33,0,0,Autumn,No Holiday,Yes,521730
837,23/10/2018,14,15.1,71,0.9,973,9.8,1.62,0,0,Autumn,No Holiday,Yes,424173
1010,23/10/2018,15,16.6,68,1.5,955,10.6,1.55,0,0,Autumn,No Holiday,Yes,497696
1294,23/10/2018,16,16.1,70,1.3,898,10.6,0.83,0,0,Autumn,No Holiday,Yes,847987
1604,23/10/2018,17,15.7,63,3.2,1118,8.6,0.39,0,0,Autumn,No Holiday,Yes,545393
2415,23/10/2018,18,14.5,71,2.1,1235,9.2,0.06,0,0,Autumn,No Holiday,Yes,118116
1685,23/10/2018,19,14,70,1.6,1265,8.6,0,0,0,Autumn,No Holiday,Yes,664771
1433,23/10/2018,20,13.6,70,1.4,1392,8.2,0,0,0,Autumn,No Holiday,Yes,521195
1380,23/10/2018,21,12.6,70,1.2,1425,7.2,0,0,0,Autumn,No Holiday,Yes,935197
1257,23/10/2018,22,12.3,73,0.9,1392,7.5,0,0,0,Autumn,No Holiday,Yes,323065
876,23/10/2018,23,11.2,78,0.5,802,7.4,0,0,0,Autumn,No Holiday,Yes,839376
729,25/10/2018,0,10.5,75,0.3,1800,6.2,0,0,0,Autumn,No Holiday,Yes,105033
572,25/10/2018,1,10,78,0.4,1669,6.3,0,0,0,Autumn,No Holiday,Yes,658074
421,25/10/2018,2,9.1,79,0.5,1625,5.6,0,0,0,Autumn,No Holiday,Yes,412777
266,25/10/2018,3,9.1,79,0.2,1689,5.6,0,0,0,Autumn,No Holiday,Yes,366714
161,25/10/2018,4,8.5,83,1.2,1577,5.7,0,0,0,Autumn,No Holiday,Yes,549924
193,25/10/2018,5,7.8,85,0.9,1542,5.4,0,0,0,Autumn,No Holiday,Yes,928445
450,25/10/2018,6,7.5,86,1.3,1301,5.3,0,0,0,Autumn,No Holiday,Yes,926302
1251,25/10/2018,7,7.3,85,1.4,1039,4.9,0,0,0,Autumn,No Holiday,Yes,204144
2070,25/10/2018,8,7.9,76,1.2,1290,3.9,0.25,0,0,Autumn,No Holiday,Yes,322398
1168,25/10/2018,9,10.3,64,1,1544,3.7,0.91,0,0,Autumn,No Holiday,Yes,323512
779,25/10/2018,10,13.4,53,1.1,1768,4,1.53,0,0,Autumn,No Holiday,Yes,926765
956,25/10/2018,11,16.4,43,0.7,1713,3.7,1.96,0,0,Autumn,No Holiday,Yes,374238
1188,25/10/2018,12,18.2,37,1.4,1861,3.2,2.25,0,0,Autumn,No Holiday,Yes,884575
1154,25/10/2018,13,19.4,32,1.1,1787,2.2,2.31,0,0,Autumn,No Holiday,Yes,251644
1192,25/10/2018,14,20.6,31,1.4,1562,2.8,1.7,0,0,Autumn,No Holiday,Yes,390470
1275,25/10/2018,15,20.6,32,1.4,1651,3.3,1.4,0,0,Autumn,No Holiday,Yes,596977
1528,25/10/2018,16,20.4,32,0.9,1720,3.1,0.84,0,0,Autumn,No Holiday,Yes,383170
1961,25/10/2018,17,19.2,36,0.7,1643,3.7,0.38,0,0,Autumn,No Holiday,Yes,667014
2632,25/10/2018,18,17.3,39,1.3,1641,3.1,0.03,0,0,Autumn,No Holiday,Yes,401326
1968,25/10/2018,19,16.4,47,1,1694,5,0,0,0,Autumn,No Holiday,Yes,138161
1596,25/10/2018,20,15.3,50,0.5,1647,4.9,0,0,0,Autumn,No Holiday,Yes,598625
1513,25/10/2018,21,14.5,50,0.7,1741,4.1,0,0,0,Autumn,No Holiday,Yes,115671
1316,25/10/2018,22,13.6,56,1,1611,4.9,0,0,0,Autumn,No Holiday,Yes,160120
919,25/10/2018,23,12.5,59,0.8,1602,4.6,0,0,0,Autumn,No Holiday,Yes,622891
753,26/10/2018,0,12.5,57,0.9,1877,4.1,0,0,0,Autumn,No Holiday,Yes,811889
629,26/10/2018,1,12.7,56,1.2,1952,4.1,0,0,0,Autumn,No Holiday,Yes,879767
434,26/10/2018,2,12.8,59,0.9,1804,4.9,0,0,0,Autumn,No Holiday,Yes,160557
327,26/10/2018,3,12.8,57,0.5,1715,4.4,0,0,0,Autumn,No Holiday,Yes,535670
185,26/10/2018,4,12.6,60,0.6,1648,5,0,0,0,Autumn,No Holiday,Yes,113731
178,26/10/2018,5,12.4,60,0.8,1563,4.8,0,0,0,Autumn,No Holiday,Yes,872281
376,26/10/2018,6,12.6,64,1.3,1348,5.9,0,0,0,Autumn,No Holiday,Yes,806940
556,26/10/2018,7,12.6,63,0.8,1265,5.7,0,0,0,Autumn,No Holiday,Yes,841855
556,26/10/2018,8,12.1,81,0.8,706,8.9,0,0.5,0,Autumn,No Holiday,Yes,526559
144,26/10/2018,9,12,86,0.8,405,9.7,0.07,0.5,0,Autumn,No Holiday,Yes,401025
191,26/10/2018,10,12.9,84,1,534,10.2,0.27,0,0,Autumn,No Holiday,Yes,149821
54,26/10/2018,11,12.4,87,1,317,10.2,0.24,1,0,Autumn,No Holiday,Yes,745156
29,26/10/2018,12,12.4,90,1.1,297,10.7,0.19,1,0,Autumn,No Holiday,Yes,555589
18,26/10/2018,13,12.6,87,2.3,539,10.4,0.13,1.5,0,Autumn,No Holiday,Yes,307923
147,26/10/2018,14,12.7,95,1.9,255,11.9,0.09,5.5,0,Autumn,No Holiday,Yes,892217
576,26/10/2018,15,14,87,1.2,1482,11.8,0.68,1,0,Autumn,No Holiday,Yes,468273
900,26/10/2018,16,14.5,81,1.8,1588,11.2,0.78,0,0,Autumn,No Holiday,Yes,300177
1386,26/10/2018,17,14.3,77,2.9,1966,10.3,0.5,0,0,Autumn,No Holiday,Yes,632076
1882,26/10/2018,18,13.1,74,1.6,1989,8.5,0.05,0,0,Autumn,No Holiday,Yes,302908
1228,26/10/2018,19,12.9,66,2.5,1997,6.6,0,0,0,Autumn,No Holiday,Yes,461043
1003,26/10/2018,20,12.2,67,5.4,1956,6.2,0,0,0,Autumn,No Holiday,Yes,390552
542,26/10/2018,21,10.6,70,2.4,2000,5.3,0,0,0,Autumn,No Holiday,Yes,171824
680,26/10/2018,22,10.5,72,2.4,2000,5.6,0,0,0,Autumn,No Holiday,Yes,908282
603,26/10/2018,23,10.2,64,3.9,2000,3.6,0,0,0,Autumn,No Holiday,Yes,863434
640,27/10/2018,0,9.9,65,3.2,2000,3.6,0,0,0,Autumn,No Holiday,Yes,892679
585,27/10/2018,1,9.9,62,3.5,2000,2.9,0,0,0,Autumn,No Holiday,Yes,542118
478,27/10/2018,2,9.5,58,3,2000,1.6,0,0,0,Autumn,No Holiday,Yes,626945
346,27/10/2018,3,9.1,60,2.8,2000,1.7,0,0,0,Autumn,No Holiday,Yes,896244
233,27/10/2018,4,8.8,61,2.8,2000,1.6,0,0,0,Autumn,No Holiday,Yes,733647
146,27/10/2018,5,8,65,1.6,2000,1.8,0,0,0,Autumn,No Holiday,Yes,940543
197,27/10/2018,6,7.4,66,2.3,2000,1.4,0,0,0,Autumn,No Holiday,Yes,334146
388,27/10/2018,7,7.3,65,3.2,2000,1.1,0,0,0,Autumn,No Holiday,Yes,488740
713,27/10/2018,8,7.7,62,2.4,1985,0.8,0.23,0,0,Autumn,No Holiday,Yes,974106
785,27/10/2018,9,8.3,55,4,1853,-0.2,0.89,0,0,Autumn,No Holiday,Yes,228164
898,27/10/2018,10,9.5,46,3.7,1871,-1.5,1.49,0,0,Autumn,No Holiday,Yes,317683
996,27/10/2018,11,10.4,42,4.1,1988,-1.9,2.01,0,0,Autumn,No Holiday,Yes,402172
1076,27/10/2018,12,10.4,41,4.9,1966,-2.3,1.33,0,0,Autumn,No Holiday,Yes,651236
1118,27/10/2018,13,10.6,38,4.6,2000,-3.1,1.63,0,0,Autumn,No Holiday,Yes,122755
1183,27/10/2018,14,10.8,37,4.4,2000,-3.3,1.29,0,0,Autumn,No Holiday,Yes,921638
1254,27/10/2018,15,11.4,32,3.8,2000,-4.7,1.21,0,0,Autumn,No Holiday,Yes,887878
1308,27/10/2018,16,10.6,35,3.3,2000,-4.2,1.02,0,0,Autumn,No Holiday,Yes,669378
1176,27/10/2018,17,9.5,34,5.7,2000,-5.6,0.45,0,0,Autumn,No Holiday,Yes,649523
1054,27/10/2018,18,8.9,39,3.5,2000,-4.3,0.05,0,0,Autumn,No Holiday,Yes,583084
864,27/10/2018,19,8,42,2.9,2000,-4.1,0,0,0,Autumn,No Holiday,Yes,612248
775,27/10/2018,20,7.6,44,4.2,2000,-3.8,0,0,0,Autumn,No Holiday,Yes,230854
775,27/10/2018,21,7.3,49,3.4,2000,-2.7,0,0,0,Autumn,No Holiday,Yes,568413
752,27/10/2018,22,6.6,51,1.8,2000,-2.8,0,0,0,Autumn,No Holiday,Yes,497777
658,27/10/2018,23,6.3,52,1.8,2000,-2.8,0,0,0,Autumn,No Holiday,Yes,644316
699,28/10/2018,0,6.7,55,1.5,2000,-1.7,0,0,0,Autumn,No Holiday,Yes,976631
531,28/10/2018,1,6.9,55,1.8,2000,-1.5,0,0,0,Autumn,No Holiday,Yes,956123
450,28/10/2018,2,6.6,59,0.4,2000,-0.8,0,0,0,Autumn,No Holiday,Yes,767705
